Date,Symbol,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
09-03-2021,TCS,,3006.95,3066.9,2992.1,3060.5,3050.95,3023.94,1942397.0,587370000000000.0,133488.0,1020339.0,0.5253
,TCS,,3075.0,,3060.0,3070.0,,3077.29,3053778.0,939736000000000.0,164340.0,1631893.0,0.5344
12-03-2021,TCS,3070.95,3075.0,,3041.35,3053.1,3057.95,3084.2,2938317.0,906234000000000.0,128801.0,1465667.0,0.4988
15-03-2021,TCS,3057.95,3041.0,3099.0,3041.0,3062.05,3066.15,3069.74,3097140.0,950741000000000.0,138642.0,1677136.0,0.5415
16-03-2021,TCS,,3060.0,3141.0,3060.0,3106.0,3110.05,3114.11,4894756.0,,190871.0,,0.4987
17-03-2021,TCS,3110.05,3105.0,3155.0,3085.3,3107.4,,,3838390.0,,183445.0,1776834.0,0.4629
18-03-2021,TCS,3112.95,3125.95,3146.45,2987.05,3042.0,3036.5,3083.67,3656306.0,1127480000000000.0,164183.0,1670043.0,0.4568
19-03-2021,TCS,3036.5,3030.0,,3005.0,3054.8,3050.2,3049.18,,1761400000000000.0,153489.0,3138698.0,0.5433
22-03-2021,TCS,3050.2,,,3018.65,3128.0,3129.65,,2821646.0,870768000000000.0,137406.0,1165276.0,0.413
23-03-2021,TCS,3129.65,3140.0,3169.0,3122.85,,,3148.33,3305973.0,1040830000000000.0,167131.0,1615396.0,0.4886
24-03-2021,TCS,3142.6,3111.2,3152.3,3111.15,3123.6,,3130.63,2207104.0,,110682.0,930779.0,0.4217
25-03-2021,TCS,3121.1,3112.2,3130.85,3050.0,3074.5,3064.85,3091.11,3179786.0,982906000000000.0,153808.0,1567362.0,0.4929
26-03-2021,TCS,3064.85,3090.65,3118.0,3043.05,3062.0,3066.8,3078.97,3697370.0,1138410000000000.0,201134.0,1512152.0,0.409
30-03-2021,TCS,3066.8,3083.0,3188.45,3060.9,3172.0,3158.55,3139.65,4694261.0,,191356.0,2277177.0,0.4851
31-03-2021,TCS,3158.55,3155.0,3205.0,3132.0,3175.3,3177.85,3177.88,,1121810000000000.0,156653.0,1236712.0,
01-04-2021,TCS,3177.85,3191.1,3215.0,3145.0,,3165.0,3178.41,4285076.0,1361970000000000.0,154796.0,2256615.0,0.5266
05-04-2021,TCS,3165.0,3171.0,3263.0,3151.0,3241.0,3238.9,3206.75,5317862.0,,229667.0,2518855.0,0.4737
06-04-2021,TCS,,3275.0,3275.0,3230.0,,3264.7,3254.36,2291562.0,745757000000000.0,109190.0,834510.0,0.3642
07-04-2021,TCS,3264.7,3259.0,3277.55,3234.8,3271.0,,3258.05,2491268.0,811667000000000.0,122792.0,1125695.0,0.4519
08-04-2021,TCS,3271.4,3270.0,,3266.05,3315.0,3317.35,3314.03,2578118.0,854396000000000.0,142722.0,987260.0,0.3829
09-04-2021,TCS,3317.35,3354.0,3354.35,3308.0,3325.0,3322.25,3327.38,2911129.0,968642000000000.0,114832.0,,0.3585
12-04-2021,TCS,3322.25,,3338.1,,3250.0,,3275.21,3791828.0,1241900000000000.0,202522.0,,0.3505
13-04-2021,TCS,3246.55,3214.0,,3073.05,3120.0,3104.05,3116.13,8654596.0,2696890000000000.0,436638.0,3104217.0,0.3587
15-04-2021,TCS,3104.05,,3237.25,3087.45,3227.0,3218.95,3168.14,6062760.0,1920770000000000.0,219212.0,3038656.0,0.5012
16-04-2021,TCS,,3229.0,3247.0,3182.6,3186.1,3195.15,,,1034830000000000.0,123918.0,1401641.0,0.4347
19-04-2021,TCS,,3169.0,3189.0,3135.1,3159.15,3161.8,3164.13,2679106.0,847703000000000.0,126444.0,1340909.0,0.5005
20-04-2021,TCS,,3225.0,3225.35,3126.35,3140.0,3144.55,3150.28,3141893.0,989784000000000.0,162928.0,1747537.0,0.5562
22-04-2021,TCS,3144.55,3148.0,3148.0,3105.25,3121.05,3118.8,3122.39,1988980.0,621038000000000.0,172941.0,1191717.0,0.5992
23-04-2021,TCS,3118.8,3105.0,3119.0,3091.05,3110.2,3109.5,3105.86,1615309.0,501693000000000.0,93127.0,772358.0,0.4781
26-04-2021,TCS,3109.5,3102.05,3153.0,3088.05,3100.05,3100.8,3122.35,2490260.0,777546000000000.0,,1345353.0,0.5402
27-04-2021,TCS,3100.8,3106.0,3136.1,3103.0,3132.75,3132.0,3122.18,1471417.0,459404000000000.0,97077.0,849767.0,0.5775
28-04-2021,TCS,3132.0,3149.95,3151.0,3112.0,,3124.1,3125.72,1639037.0,,76017.0,847762.0,0.5172
29-04-2021,TCS,3124.1,3145.6,,3105.5,3114.45,,3130.83,1621395.0,507631000000000.0,98275.0,837567.0,0.5166
30-04-2021,TCS,3115.25,3099.0,3132.05,3020.0,3040.0,3035.65,3063.19,3072305.0,941106000000000.0,157829.0,1942473.0,0.6323
